Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
60,1517209230333,29/01/2018 07:00:30,,1517209363840,5,29/01/2018 12:02:43,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,25,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
61,1517209234070,29/01/2018 07:00:34,,1517209367567,5,29/01/2018 12:02:47,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,25,2,Screen 2,Zone4,response_keyboard_single,3713.430000000022,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
62,1517209235399,29/01/2018 07:00:35,,1517209368898,5,29/01/2018 12:02:48,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,26,1,Screen 1,fixation,fixation,1039.8580000037327,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
63,1517209239563,29/01/2018 07:00:39,,1517209373071,5,29/01/2018 12:02:53,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,26,2,Screen 2,Zone4,response_keyboard_single,4162.90499999997,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
64,1517209240891,29/01/2018 07:00:40,,1517209374400,5,29/01/2018 12:02:54,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,27,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
65,1517209245572,29/01/2018 07:00:45,,1517209379044,5,29/01/2018 12:02:59,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,27,2,Screen 2,Zone4,response_keyboard_single,4634.655000000028,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
66,1517209247188,29/01/2018 07:00:47,,1517209380362,5,29/01/2018 12:03:00,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,28,1,Screen 1,fixation,fixation,1025.3850000153761,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
67,1517209250646,29/01/2018 07:00:50,,1517209383832,5,29/01/2018 12:03:03,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,28,2,Screen 2,Zone4,response_keyboard_single,3458.0200000000186,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
68,1517209252355,29/01/2018 07:00:52,,1517209385165,5,29/01/2018 12:03:05,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,29,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
69,1517209255398,29/01/2018 07:00:55,,1517209388852,5,29/01/2018 12:03:08,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,29,2,Screen 2,Zone4,response_keyboard_single,3675.7399999999907,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
70,1517209257117,29/01/2018 07:00:57,,1517209390183,5,29/01/2018 12:03:10,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,30,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
71,1517209262331,29/01/2018 07:01:02,,1517209395592,5,29/01/2018 12:03:15,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,30,2,Screen 2,Zone4,response_keyboard_single,5399.044999999984,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
72,1517209263985,29/01/2018 07:01:03,,1517209396911,5,29/01/2018 12:03:16,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,31,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
73,1517209270695,29/01/2018 07:01:10,,1517209403403,5,29/01/2018 12:03:23,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,31,2,Screen 2,Zone2,gonogo_audio,6486.185999994632,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
74,1517209271285,29/01/2018 07:01:11,,1517209404725,5,29/01/2018 12:03:24,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,32,1,Screen 1,fixation,fixation,1028.0630000052042,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
75,1517209275427,29/01/2018 07:01:15,,1517209408928,5,29/01/2018 12:03:28,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,32,2,Screen 2,Zone4,response_keyboard_single,4193.23000000004,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
76,1517209276745,29/01/2018 07:01:16,,1517209410245,5,29/01/2018 12:03:30,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,33,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
77,1517209282504,29/01/2018 07:01:22,,1517209415617,5,29/01/2018 12:03:35,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,33,2,Screen 2,Zone2,gonogo_audio,5369.028000015533,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
78,1517209283880,29/01/2018 07:01:23,,1517209416954,5,29/01/2018 12:03:36,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,34,1,Screen 1,fixation,fixation,1039.8779999813996,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
79,1517209289003,29/01/2018 07:01:29,,1517209421649,5,29/01/2018 12:03:41,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,34,2,Screen 2,Zone4,response_keyboard_single,4684.075000000012,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
80,1517209289975,29/01/2018 07:01:29,,1517209422974,5,29/01/2018 12:03:42,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,35,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
81,1517209293597,29/01/2018 07:01:33,,1517209426888,5,29/01/2018 12:03:46,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,35,2,Screen 2,Zone4,response_keyboard_single,3901.695000000007,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
82,1517209295076,29/01/2018 07:01:35,,1517209428214,5,29/01/2018 12:03:48,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,36,1,Screen 1,fixation,fixation,1039.4540000124834,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
83,1517209299572,29/01/2018 07:01:39,,1517209433088,5,29/01/2018 12:03:53,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,36,2,Screen 2,Zone4,response_keyboard_single,4862.349999999977,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
84,1517209300904,29/01/2018 07:01:40,,1517209434418,5,29/01/2018 12:03:54,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,37,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
85,1517209305431,29/01/2018 07:01:45,,1517209438444,5,29/01/2018 12:03:58,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,37,2,Screen 2,Zone4,response_keyboard_single,4014.8550000000396,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
86,1517209306303,29/01/2018 07:01:46,,1517209439764,5,29/01/2018 12:03:59,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,38,1,Screen 1,fixation,fixation,1027.9219999792986,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
87,1517209311912,29/01/2018 07:01:51,,1517209445432,5,29/01/2018 12:04:05,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,38,2,Screen 2,Zone2,gonogo_audio,5652.48600000632,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
88,1517209313222,29/01/2018 07:01:53,,1517209446751,5,29/01/2018 12:04:06,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,39,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
89,1517209317868,29/01/2018 07:01:57,,1517209451366,5,29/01/2018 12:04:11,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,39,2,Screen 2,Zone4,response_keyboard_single,4604.110000000044,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
90,1517209319162,29/01/2018 07:01:59,,1517209452678,5,29/01/2018 12:04:12,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,40,1,Screen 1,fixation,fixation,1025.0750000122935,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
91,1517209325352,29/01/2018 07:02:05,,1517209458575,5,29/01/2018 12:04:18,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,40,2,Screen 2,Zone2,gonogo_audio,5885.921999986749,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
92,1517209326653,29/01/2018 07:02:06,,1517209459898,5,29/01/2018 12:04:19,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,41,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_2_tChange_3372.wav,,,,,,,,,1
93,1517209330609,29/01/2018 07:02:10,,1517209464101,5,29/01/2018 12:04:24,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,41,2,Screen 2,Zone4,response_keyboard_single,4192.759999999951,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_2_tChange_3372.wav,,,,,,,,,1
94,1517209332125,29/01/2018 07:02:12,,1517209465428,5,29/01/2018 12:04:25,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,42,1,Screen 1,fixation,fixation,1027.578999986872,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_3_tChange_3691.wav,,,,,,,,,1
95,1517209336500,29/01/2018 07:02:16,,1517209469647,5,29/01/2018 12:04:29,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,42,2,Screen 2,Zone4,response_keyboard_single,4209.255000000063,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_3_tChange_3691.wav,,,,,,,,,1
96,1517209337442,29/01/2018 07:02:17,,1517209470980,5,29/01/2018 12:04:30,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,43,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_4_tChange_4756.wav,,,,,,,,,1
97,1517209342643,29/01/2018 07:02:22,,1517209476179,5,29/01/2018 12:04:36,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,43,2,Screen 2,Zone4,response_keyboard_single,5185.5,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_4_tChange_4756.wav,,,,,,,,,1
98,1517209343980,29/01/2018 07:02:23,,1517209477505,5,29/01/2018 12:04:37,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,44,1,Screen 1,fixation,fixation,1039.5580000185873,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_5_tChange_4752.wav,,,,,,,,,1
99,1517209349003,29/01/2018 07:02:29,,1517209482528,5,29/01/2018 12:04:42,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,44,2,Screen 2,Zone4,response_keyboard_single,5010.645000000019,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_5_tChange_4752.wav,,,,,,,,,1
100,1517209350691,29/01/2018 07:02:30,,1517209483858,5,29/01/2018 12:04:43,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,45,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_4_tChange_3793.wav,,,,,,,,,1
101,1517209355920,29/01/2018 07:02:35,,1517209488185,5,29/01/2018 12:04:48,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,45,2,Screen 2,Zone4,response_keyboard_single,4316.115000000049,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_4_tChange_3793.wav,,,,,,,,,1
102,1517209355983,29/01/2018 07:02:35,,1517209489516,5,29/01/2018 12:04:49,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,46,1,Screen 1,fixation,fixation,1038.526999996975,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_3_tChange_3000.wav,,,,,,,,,0
103,1517209361141,29/01/2018 07:02:41,,1517209494590,5,29/01/2018 12:04:54,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,46,2,Screen 2,Zone2,gonogo_audio,5068.896000011591,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_3_tChange_3000.wav,,,,,,,,,0
104,1517209362410,29/01/2018 07:02:42,,1517209495919,5,29/01/2018 12:04:55,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,47,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_2_tChange_4370.wav,,,,,,,,,1
105,1517209367192,29/01/2018 07:02:47,,1517209500701,5,29/01/2018 12:05:00,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,47,2,Screen 2,Zone4,response_keyboard_single,4770.275000000023,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_2_tChange_4370.wav,,,,,,,,,1
106,1517209368615,29/01/2018 07:02:48,,1517209502015,5,29/01/2018 12:05:02,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,48,1,Screen 1,fixation,fixation,1027.5640000181738,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
107,1517209372277,29/01/2018 07:02:52,,1517209505708,5,29/01/2018 12:05:05,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,48,2,Screen 2,Zone4,response_keyboard_single,3681.8949999999604,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_4_tChange_3280.wav,,,,,,,,,1
108,1517209373870,29/01/2018 07:02:53,,1517209507034,5,29/01/2018 12:05:07,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,49,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
109,1517209378467,29/01/2018 07:02:58,,1517209511407,5,29/01/2018 12:05:11,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,49,2,Screen 2,Zone4,response_keyboard_single,4362.959999999963,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_3_tChange_4117.wav,,,,,,,,,1
110,1517209379435,29/01/2018 07:02:59,,1517209512743,5,29/01/2018 12:05:12,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,50,1,Screen 1,fixation,fixation,1040.0030000018887,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
111,1517209383686,29/01/2018 07:03:03,,1517209516484,5,29/01/2018 12:05:16,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,50,2,Screen 2,Zone4,response_keyboard_single,3730.430000000051,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_3_tChange_3408.wav,,,,,,,,,1
112,1517209384372,29/01/2018 07:03:04,,1517209517812,5,29/01/2018 12:05:17,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,51,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
113,1517209389420,29/01/2018 07:03:09,,1517209521979,5,29/01/2018 12:05:21,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,51,2,Screen 2,Zone4,response_keyboard_single,4154.589999999967,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_1_tChange_3838.wav,,,,,,,,,1
114,1517209390495,29/01/2018 07:03:10,,1517209523305,5,29/01/2018 12:05:23,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,52,1,Screen 1,fixation,fixation,1040.6139999977313,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
115,1517209395094,29/01/2018 07:03:15,,1517209527947,5,29/01/2018 12:05:27,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,52,2,Screen 2,Zone4,response_keyboard_single,4630.415000000037,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_4_tChange_4384.wav,,,,,,,,,1
116,1517209396282,29/01/2018 07:03:16,,1517209529276,5,29/01/2018 12:05:29,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,53,1,Screen 1,fixation,fixation,1033.7880000006407,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
117,1517209399441,29/01/2018 07:03:19,,1517209532804,5,29/01/2018 12:05:32,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,53,2,Screen 2,Zone4,response_keyboard_single,3517.1149999999907,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
118,1517209401248,29/01/2018 07:03:21,,1517209534131,5,29/01/2018 12:05:34,2349,5,task-o4po,,1144782,cmu_01,253766,,live,,,computer,Desktop or Laptop,Mac OS 10.12.2,Chrome 63.0.3239.132,1280x800,1280x699,,RT_test,7,54,1,Screen 1,fixation,fixation,1037.7359999984037,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
